
SetupTitle, I/V-t Sampling
PrimitiveTest, I/V-t Sampling
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Time
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 200.00000000000003
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, false
TestParameter, Output.Graph.YAxis.Data, I1
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.1
TestParameter, Output.Graph.YAxis.Top, 0.1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
TestParameter, Measurement.Sampling.StopCondition.Enabled, false
TestParameter, Measurement.Sampling.StopCondition.EnableDelay, 0
TestParameter, Measurement.Sampling.StopCondition.Name, 
TestParameter, Measurement.Sampling.StopCondition.Threshold, 0
TestParameter, Measurement.Sampling.StopCondition.Event, Val > Th
TestParameter, Measurement.Sampling.StopCondition.EventCount, 1
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 09/10/2025 17:31:03
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 64
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, a3ca6981-4841-42ee-9782-888f715b7e59
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Time
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, false
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, s
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 200.00000000000003
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1.1E-08
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 7.1E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -0.015736766809728183
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -0.015736766809728183
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -0.015736766809728183
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -0.015736766809728183
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -0.015736766809728183
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, I/V-t Sampling
Dimension1, 100001, 100001
Dimension2, 1, 1
DataName, Time, I1
DataValue, 0.01614, 7.0967999999999993E-07
DataValue, 0.01872, 6.6336E-07
DataValue, 0.02263, 5.8508E-07
DataValue, 0.02664, 5.2924E-07
DataValue, 0.030590000000000003, 4.8962E-07
DataValue, 0.03459, 4.4919999999999997E-07
DataValue, 0.038650000000000004, 4.2484E-07
DataValue, 0.042640000000000004, 4.3602E-07
DataValue, 0.046630000000000005, 3.7686E-07
DataValue, 0.050640000000000004, 3.507E-07
DataValue, 0.054630000000000005, 3.3902E-07
DataValue, 0.058650000000000008, 3.2114E-07
DataValue, 0.06263, 6.1598E-07
DataValue, 0.06659000000000001, 5.1038E-07
DataValue, 0.0688, 4.7762E-07
DataValue, 0.07263, 4.2864E-07
DataValue, 0.07463, 3.9236E-07
DataValue, 0.076570000000000013, 3.8232E-07
DataValue, 0.0786, 3.575E-07
DataValue, 0.08057, 3.4384E-07
DataValue, 0.08257, 3.3826E-07
DataValue, 0.08462, 3.2687999999999997E-07
DataValue, 0.086570000000000008, 2.6613999999999997E-07
DataValue, 0.08865, 3.4216E-07
DataValue, 0.09062, 3.0866E-07
DataValue, 0.092570000000000013, 2.9818E-07
DataValue, 0.09463, 2.823E-07
DataValue, 0.096630000000000008, 2.8872E-07
DataValue, 0.09865, 2.9368E-07
DataValue, 0.10072, 2.8072E-07
DataValue, 0.10463000000000002, 2.5536E-07
DataValue, 0.10663, 2.587E-07
DataValue, 0.10865000000000001, 2.6364E-07
DataValue, 0.11057000000000002, 2.4338E-07
DataValue, 0.11262000000000001, 2.6134E-07
DataValue, 0.11462000000000001, 2.5426E-07
DataValue, 0.11671000000000001, 2.2568E-07
DataValue, 0.12079000000000001, 2.3348E-07
DataValue, 0.12458000000000001, 2.2416E-07
DataValue, 0.12675, 2.1957999999999999E-07
DataValue, 0.13063000000000002, 2.0642E-07
DataValue, 0.13258, 2.1651999999999998E-07
DataValue, 0.13458, 2.1539999999999998E-07
DataValue, 0.13662000000000002, 2.042E-07
DataValue, 0.13865000000000002, 2.0561999999999998E-07
DataValue, 0.14062000000000002, 1.97E-07
DataValue, 0.14286000000000002, 1.9695999999999999E-07
DataValue, 0.14874, 1.9902E-07
DataValue, 0.15477000000000002, 1.8656E-07
DataValue, 0.15865, 1.854E-07
DataValue, 0.16263000000000003, 1.9872E-07
DataValue, 0.16659000000000002, 1.7764E-07
DataValue, 0.17063, 1.7752E-07
DataValue, 0.17464000000000002, 1.783E-07
DataValue, 0.17865, 2.1693999999999998E-07
DataValue, 0.18264000000000003, 1.6938E-07
DataValue, 0.18663000000000002, 1.669E-07
DataValue, 0.19064, 2.454E-07
DataValue, 0.19463000000000003, 2.2674E-07
DataValue, 0.19865000000000002, 2.1866E-07
DataValue, 0.20294, 2.0704E-07
DataValue, 0.20667000000000002, 1.9802E-07
DataValue, 0.21063, 1.8422E-07
DataValue, 0.21464000000000003, 1.7302E-07
DataValue, 0.21865, 1.5848E-07
DataValue, 0.22263000000000002, 1.7958E-07
DataValue, 0.22658000000000003, 1.4698E-07
DataValue, 0.23064, 1.5204E-07
DataValue, 0.23463000000000003, 1.4932E-07
DataValue, 0.23865000000000003, 1.5864E-07
DataValue, 0.24263, 1.4986E-07
DataValue, 0.24663000000000002, 1.306E-07
DataValue, 0.25058, 1.3862E-07
DataValue, 0.25463, 1.4382E-07
DataValue, 0.25865000000000005, 1.3278E-07
DataValue, 0.26264000000000004, 1.3304E-07
DataValue, 0.26663000000000003, 1.3106E-07
DataValue, 0.27064000000000005, 1.227E-07
DataValue, 0.27463000000000004, 1.3704E-07
DataValue, 0.27865, 1.2302E-07
DataValue, 0.28263000000000005, 1.377E-07
DataValue, 0.28664, 1.2452E-07
DataValue, 0.29063, 1.3078E-07
DataValue, 0.29463, 1.1658E-07
DataValue, 0.29865, 1.3024E-07
DataValue, 0.30264, 1.2568E-07
DataValue, 0.30663, 1.4076E-07
DataValue, 0.31064, 1.166E-07
DataValue, 0.31257, 1.1606E-07
DataValue, 0.31457, 1.1374E-07
DataValue, 0.31662, 1.4508E-07
DataValue, 0.31865000000000004, 1.036E-07
DataValue, 0.32062, 1.2894E-07
DataValue, 0.32286000000000004, 1.1798E-07
DataValue, 0.32721, 1.109E-07
DataValue, 0.33264000000000005, 1.2288E-07
DataValue, 0.33663000000000004, 1.2774E-07
DataValue, 0.34063000000000004, 1.2216E-07
DataValue, 0.34459, 1.172E-07
DataValue, 0.34865, 1.3214E-07
DataValue, 0.35259, 1.313E-07
DataValue, 0.35659, 1.209E-07
DataValue, 0.37360000000000004, 1.1804E-07
DataValue, 0.37664000000000003, 1.3282E-07
DataValue, 0.38064000000000003, 1.353E-07
DataValue, 0.38464000000000004, 1.2238E-07
DataValue, 0.38865000000000005, 1.0212E-07
DataValue, 0.39259000000000005, 1.1313999999999999E-07
DataValue, 0.39909000000000006, 1.0030019999999999E-07
DataValue, 0.40664000000000006, 1.0425639999999999E-07
DataValue, 0.41459, 1.0831999999999999E-07
DataValue, 0.42264, 9.68052E-08
DataValue, 0.43763, 1.0573159999999999E-07
DataValue, 0.44472000000000006, 9.4860399999999986E-08
DataValue, 0.45927, 9.4469399999999992E-08
DataValue, 0.47187, 8.16E-08
DataValue, 0.47464000000000006, 1.0086E-07
DataValue, 0.48111000000000004, 9.66084E-08
DataValue, 0.48868000000000006, 9.78968E-08
DataValue, 0.49664, 9.991079999999999E-08
DataValue, 0.51562000000000008, 1.487E-07
DataValue, 0.51865, 1.1766E-07
DataValue, 0.52263, 1.1484E-07
DataValue, 0.52664, 9.868E-08
DataValue, 0.53058, 1.4412E-07
DataValue, 0.53464, 1.1742E-07
DataValue, 0.53865000000000007, 1.0828E-07
DataValue, 0.54264, 1.1798E-07
DataValue, 0.54663000000000006, 1.0964E-07
DataValue, 0.56363000000000008, 1.1178E-07
DataValue, 0.56664, 1.1879999999999999E-07
DataValue, 0.5730900000000001, 8.73358E-08
DataValue, 0.58832000000000007, 1.0396E-07
DataValue, 0.59509, 9.87806E-08
DataValue, 0.60263, 1.0401959999999999E-07
DataValue, 0.61081000000000008, 9.432299999999999E-08
DataValue, 0.61864000000000008, 9.1041799999999991E-08
DataValue, 0.62664000000000009, 8.0209599999999993E-08
DataValue, 0.6345900000000001, 9.694459999999999E-08
DataValue, 0.64259000000000011, 8.37726E-08
DataValue, 0.6611800000000001, 9.124E-08
DataValue, 0.66709000000000007, 8.6846399999999991E-08
DataValue, 0.67464, 8.9977799999999989E-08
DataValue, 0.68264, 8.52448E-08
DataValue, 0.69064, 8.6569599999999992E-08
DataValue, 0.6986500000000001, 9.5994399999999988E-08
DataValue, 0.70664, 7.5792199999999992E-08
DataValue, 0.71464, 7.0176399999999988E-08
DataValue, 0.72264000000000006, 6.8793E-08
DataValue, 0.73064000000000007, 6.7125599999999993E-08
DataValue, 0.74638, 9.166E-08
DataValue, 0.75309, 7.6215599999999991E-08
DataValue, 0.7605900000000001, 7.5641399999999991E-08
DataValue, 0.76865, 6.92108E-08
DataValue, 0.77664000000000011, 7.6186199999999989E-08
DataValue, 0.78464000000000012, 6.5282799999999992E-08
DataValue, 0.79264, 7.3033799999999993E-08
DataValue, 0.80064, 7.4404599999999989E-08
DataValue, 0.80861, 7.2691599999999992E-08
DataValue, 0.81664, 6.4746199999999987E-08
DataValue, 0.82464, 7.283E-08
DataValue, 0.83264, 5.8269599999999997E-08
DataValue, 0.84064, 8.0558999999999987E-08
DataValue, 0.84865, 5.8968599999999995E-08
DataValue, 0.85664000000000007, 5.6676399999999993E-08
DataValue, 0.86464000000000008, 6.4553199999999993E-08
DataValue, 0.87264000000000008, 6.27954E-08
DataValue, 0.88064000000000009, 5.6164799999999996E-08
DataValue, 0.88865, 5.4925799999999994E-08
DataValue, 0.8966400000000001, 8.6279999999999989E-08
DataValue, 0.90464000000000011, 5.971819999999999E-08
DataValue, 0.91263, 6.2216399999999988E-08
DataValue, 0.92064000000000012, 6.663E-08
DataValue, 0.92963000000000007, 6.0653E-08
DataValue, 0.93663000000000007, 6.05336E-08
DataValue, 0.94464, 6.34102E-08
DataValue, 0.95264, 5.2552599999999992E-08
DataValue, 0.96059, 5.7480799999999993E-08
DataValue, 0.96865000000000012, 5.5394799999999997E-08
DataValue, 0.97664000000000006, 5.1141599999999994E-08
DataValue, 0.98464000000000007, 6.1759199999999988E-08
DataValue, 0.99264000000000008, 5.6154799999999991E-08
DataValue, 1.00064, 6.58524E-08
DataValue, 1.00865, 5.7866799999999994E-08
DataValue, 1.01662, 5.57518E-08
DataValue, 1.02464, 5.993039999999999E-08
DataValue, 1.03264, 5.6607999999999993E-08
DataValue, 1.04064, 8.2072599999999988E-08
DataValue, 1.04865, 7.50218E-08
DataValue, 1.05664, 6.237259999999999E-08
DataValue, 1.0645900000000002, 6.12938E-08
DataValue, 1.0725900000000002, 5.9443599999999991E-08
DataValue, 1.08064, 5.7311399999999991E-08
DataValue, 1.08864, 4.9236399999999993E-08
DataValue, 1.09664, 4.9752599999999994E-08
DataValue, 1.1045900000000002, 4.7990999999999996E-08
DataValue, 1.11264, 5.8642399999999992E-08
DataValue, 1.12064, 6.131719999999999E-08
DataValue, 1.1286500000000002, 5.4108599999999997E-08
DataValue, 1.13664, 5.4880199999999997E-08
DataValue, 1.14464, 5.3450799999999996E-08
DataValue, 1.15264, 6.08056E-08
DataValue, 1.1606400000000001, 4.8689599999999993E-08
DataValue, 1.1686500000000002, 5.14054E-08
DataValue, 1.1766400000000001, 4.8223599999999994E-08
DataValue, 1.1846400000000001, 5.9349799999999995E-08
DataValue, 1.1926400000000001, 4.7302599999999995E-08
DataValue, 1.20059, 6.25272E-08
DataValue, 1.20865, 5.6233999999999993E-08
DataValue, 1.2166400000000002, 5.1740999999999993E-08
DataValue, 1.22459, 5.0212399999999995E-08
DataValue, 1.2326400000000002, 4.7741799999999994E-08
